	SRR1930037	SRR1930038	SRR1930039	SRR1930034	SRR1930035	SRR1930036
ENSMUSG00000002968.9	1523	1409	1316	1417	1319	1368
ENSMUSG00000002980.14	141	111	112	126	87	93
ENSMUSG00000002981.10	2353	2116	1814	2065	1788	1977
ENSMUSG00000002983.17	60	76	72	82	43	80
ENSMUSG00000002984.17	858	728	686	774	635	690
ENSMUSG00000002985.16	19109	15875	14195	14293	13705	15649
ENSMUSG00000002992.17	0	1	0	0	0	0
ENSMUSG00000002996.17	662	552	606	523	487	517
ENSMUSG00000002997.15	1280	1219	1134	1094	1285	1230
ENSMUSG00000003031.14	1089	959	920	898	1153	1118
ENSMUSG00000003032.8	81	94	87	58	90	76
ENSMUSG00000003033.15	377	410	338	360	422	414
ENSMUSG00000003037.16	1076	812	900	856	770	851
ENSMUSG00000003038.15	997	816	846	747	834	822
ENSMUSG00000003039.9	1987	1616	1689	1465	1638	1589
ENSMUSG00000003051.13	4	4	1	3	0	0
ENSMUSG00000003053.17	1	1	0	1	2	2
ENSMUSG00000003062.13	457	363	397	369	394	385
ENSMUSG00000003068.16	964	857	829	969	911	878
ENSMUSG00000003070.6	114	114	127	112	136	115
ENSMUSG00000003072.15	1375	1159	1056	1183	1063	1133
ENSMUSG00000003099.11	1194	1143	1052	909	936	967
ENSMUSG00000003119.14	1722	1596	1695	1420	1515	1482
ENSMUSG00000003123.15	266	230	259	244	211	231
ENSMUSG00000003131.7	4716	3917	4142	3971	4087	4157
ENSMUSG00000003134.10	486	411	410	420	440	425
ENSMUSG00000003135.15	779	636	601	710	532	600
ENSMUSG00000003153.10	4662	4022	4293	3988	3888	4240
ENSMUSG00000003154.15	800	750	730	664	754	774
ENSMUSG00000003161.15	880	745	734	717	780	779
ENSMUSG00000003166.20	1766	1511	1528	1531	1528	1444
ENSMUSG00000003184.15	452	349	369	354	323	363
ENSMUSG00000003190.12	38	31	29	21	27	34
ENSMUSG00000003198.10	168	121	130	109	105	107
ENSMUSG00000003199.16	778	598	627	570	558	557
ENSMUSG00000003200.10	892	680	728	685	636	703
ENSMUSG00000003206.7	9	9	6	4	6	2
ENSMUSG00000003208.9	239	170	192	199	172	175
ENSMUSG00000003226.7	10260	7974	8515	8281	7702	7906
ENSMUSG00000003227.4	10	6	5	5	8	6
ENSMUSG00000003228.9	533	394	417	347	371	319
ENSMUSG00000003233.12	603	758	708	621	716	601
ENSMUSG00000003234.16	1127	908	880	937	921	1032
ENSMUSG00000003235.13	1130	849	1048	937	866	970
ENSMUSG00000003269.17	1630	1359	1271	1215	1210	1350
ENSMUSG00000003271.17	248	177	168	175	172	204
ENSMUSG00000003273.14	2774	2331	2176	2364	2028	2080
ENSMUSG00000003279.17	16593	15185	14744	13881	15361	14418
ENSMUSG00000003282.9	206	184	246	163	204	186
ENSMUSG00000003283.14	49	35	23	31	41	34
ENSMUSG00000003299.10	697	658	577	625	546	599
ENSMUSG00000003308.15	1086	934	967	950	996	1066
ENSMUSG00000003309.14	30	22	14	22	14	24
ENSMUSG00000003316.14	3092	2878	2966	2343	3141	2831
ENSMUSG00000003341.9	7	2	4	0	2	1
ENSMUSG00000003344.14	1149	1033	960	966	998	1061
ENSMUSG00000003345.16	2728	2404	2196	2275	2227	2211
ENSMUSG00000003346.14	1225	1037	893	1121	1023	1037
ENSMUSG00000003348.10	189	178	152	147	161	160
ENSMUSG00000003352.14	3545	2876	2879	2415	2251	2285
ENSMUSG00000003354.6	198	172	145	135	122	117
ENSMUSG00000003355.7	28	23	29	15	25	28
ENSMUSG00000003360.15	1554	1280	1328	1220	1323	1345
ENSMUSG00000003363.15	9626	9199	8110	7656	7900	7896
ENSMUSG00000003378.9	2339	2320	2428	1751	2063	2014
ENSMUSG00000003379.7	9	6	5	10	7	5
ENSMUSG00000003380.11	1396	1027	1046	1202	925	1094
ENSMUSG00000003382.18	797	743	756	751	803	875
ENSMUSG00000003402.14	1098	1028	1010	923	951	948
ENSMUSG00000003410.8	4287	3877	3861	3443	4082	3689
ENSMUSG00000003411.10	855	757	644	657	659	663
ENSMUSG00000003418.11	35	41	29	24	24	20
ENSMUSG00000003420.8	310	242	243	242	171	249
ENSMUSG00000003421.13	698	590	578	594	520	596
ENSMUSG00000003423.15	286	222	213	208	195	228
ENSMUSG00000003429.11	1580	1217	1223	1139	1073	1288
ENSMUSG00000003435.9	3049	2690	2592	2609	2509	2728
ENSMUSG00000003436.11	23	18	13	22	14	11
ENSMUSG00000003437.14	1391	1240	1307	1133	1112	1189
ENSMUSG00000003438.17	255	207	187	215	168	212
ENSMUSG00000003444.8	285	219	189	220	206	190
ENSMUSG00000003452.15	3052	2942	3344	2399	3244	2905
ENSMUSG00000003458.12	806	826	804	709	781	676
ENSMUSG00000003464.13	1765	1409	1437	1278	1350	1334
ENSMUSG00000003469.9	9766	8926	8739	8182	8054	9137
ENSMUSG00000003476.16	6	24	14	16	9	11
ENSMUSG00000003477.5	3	12	11	10	20	32
ENSMUSG00000003484.4	3	4	4	2	3	5
ENSMUSG00000003500.13	481	434	443	357	428	421
ENSMUSG00000003505.15	0	0	0	0	0	0
ENSMUSG00000003518.13	4004	3526	3682	3424	3720	3765
ENSMUSG00000003526.12	363	232	260	238	216	285
ENSMUSG00000003527.9	683	569	564	591	549	541
ENSMUSG00000003528.15	422	427	329	367	357	331
ENSMUSG00000003531.15	200	189	168	147	141	143
ENSMUSG00000003534.17	871	793	682	730	798	761
ENSMUSG00000003541.6	48	70	58	58	53	65
ENSMUSG00000003545.3	526	500	402	617	712	454
ENSMUSG00000003546.10	459	318	367	369	273	316
ENSMUSG00000003549.9	278	195	244	223	173	236
ENSMUSG00000003555.8	1	0	0	1	1	3
ENSMUSG00000003559.8	129	132	126	122	100	113
ENSMUSG00000003573.15	96	81	74	64	82	63
ENSMUSG00000003575.13	2525	2401	2194	2262	2270	2148
ENSMUSG00000003581.14	413	326	328	296	255	304
ENSMUSG00000003585.13	932	726	732	702	638	754
ENSMUSG00000003604.14	156	130	126	113	100	111
ENSMUSG00000003617.16	492	448	352	327	251	337
ENSMUSG00000003623.4	927	684	713	700	704	733
ENSMUSG00000003644.17	196	160	183	186	180	176
ENSMUSG00000003657.9	250	176	178	140	122	128
ENSMUSG00000003660.10	4773	4099	4047	3889	4055	4127
ENSMUSG00000003662.10	1119	859	952	912	900	1007
ENSMUSG00000003665.7	55	59	62	49	60	54
ENSMUSG00000003680.16	250	201	212	195	140	188
ENSMUSG00000003721.14	428	322	335	288	349	307
ENSMUSG00000003731.13	3342	2462	2673	2576	2400	2611
ENSMUSG00000003746.16	704	521	543	713	755	670
ENSMUSG00000003752.9	135	149	134	106	176	154
ENSMUSG00000003762.13	397	368	326	294	275	312
ENSMUSG00000003778.14	2143	1881	1910	1771	1718	1871
ENSMUSG00000003779.16	41	25	28	32	27	26
ENSMUSG00000003808.18	807	676	635	685	668	671
ENSMUSG00000003809.14	522	410	441	372	396	394
ENSMUSG00000003810.12	2390	2218	2045	2027	2064	2022
ENSMUSG00000003812.13	162	162	135	141	147	142
ENSMUSG00000003813.15	1014	879	896	821	835	951
ENSMUSG00000003814.8	8357	5635	5859	5593	5128	5588
ENSMUSG00000003824.12	58	29	41	34	30	29
ENSMUSG00000003847.16	2058	2252	2443	1794	2614	2068
ENSMUSG00000003848.14	219	192	170	203	197	188
ENSMUSG00000003849.8	55	25	43	44	44	39
ENSMUSG00000003863.18	5545	4465	4394	4937	4858	5269
ENSMUSG00000003865.16	251	291	250	255	251	260
ENSMUSG00000003868.14	563	418	423	410	364	418
ENSMUSG00000003872.9	696	576	592	436	466	534
ENSMUSG00000003873.11	327	266	264	268	232	226
ENSMUSG00000003882.5	30	38	47	22	46	34
ENSMUSG00000003923.14	653	538	568	496	501	596
ENSMUSG00000003929.11	890	891	860	654	822	823
ENSMUSG00000003934.5	946	757	744	682	627	751
ENSMUSG00000003948.17	3865	3377	3185	3256	3295	3097
ENSMUSG00000003949.16	3615	3889	3869	3339	4775	4357
ENSMUSG00000003955.8	310	187	219	200	157	207
ENSMUSG00000003970.9	3232	2182	2391	2363	1988	2452
ENSMUSG00000003974.6	3692	3302	3247	2696	3297	2956
ENSMUSG00000003992.15	2854	2495	2567	2338	2420	2508
ENSMUSG00000004018.9	152	119	139	144	104	141
ENSMUSG00000004031.13	3532	2933	3012	2698	2701	2854
ENSMUSG00000004032.10	2177	1592	1511	1651	1506	1874
ENSMUSG00000004035.12	216	146	157	128	143	181
ENSMUSG00000004038.9	0	1	2	0	0	0
ENSMUSG00000004040.16	953	944	844	876	879	887
ENSMUSG00000004043.14	43	44	30	35	32	28
ENSMUSG00000004044.9	320	266	283	331	207	226
ENSMUSG00000004054.9	403	353	353	354	333	333
ENSMUSG00000004056.15	1683	1258	1167	1211	1150	1183
ENSMUSG00000004069.17	1317	1104	1152	1118	1019	1118
ENSMUSG00000004070.15	1074	933	838	924	846	1020
ENSMUSG00000004071.13	4735	3721	3964	3963	3802	4043
ENSMUSG00000004085.14	262	217	245	275	286	332
ENSMUSG00000004096.9	1152	885	880	817	864	946
ENSMUSG00000004098.7	56	31	50	36	28	28
ENSMUSG00000004099.16	2426	2121	2226	2038	2125	2234
ENSMUSG00000004100.12	364	268	285	331	290	313
ENSMUSG00000004105.8	138	175	216	143	138	165
ENSMUSG00000004110.16	13841	12601	13758	11607	13498	12028
ENSMUSG00000004113.18	2672	2881	2912	2273	2910	2334
ENSMUSG00000004127.12	188	137	183	135	147	151
ENSMUSG00000004151.17	2515	1967	1986	2199	2828	2336
ENSMUSG00000004187.11	9910	8547	8340	8282	8208	8783
ENSMUSG00000004207.14	22149	18267	17637	19791	18198	19499
ENSMUSG00000004221.16	1158	888	1036	828	865	952
ENSMUSG00000004231.15	0	0	1	0	0	0
ENSMUSG00000004233.14	196	191	190	167	166	204
ENSMUSG00000004263.15	614	566	764	615	780	559
ENSMUSG00000004264.17	1047	873	922	869	776	858
ENSMUSG00000004266.15	44	25	26	38	30	39
ENSMUSG00000004267.16	13507	10965	10747	11574	11084	11826
ENSMUSG00000004268.11	565	376	410	421	369	391
ENSMUSG00000004270.13	312	224	244	259	243	291
ENSMUSG00000004285.12	1149	864	753	854	755	822
ENSMUSG00000004296.14	0	0	0	0	3	0
ENSMUSG00000004317.14	342	347	341	289	388	376
ENSMUSG00000004319.15	4433	4034	4113	3635	4341	4454
ENSMUSG00000004328.15	233	228	261	201	177	199
ENSMUSG00000004341.8	2	0	0	0	0	0
ENSMUSG00000004344.12	0	1	0	1	0	3
ENSMUSG00000004347.16	267	236	273	237	265	300
ENSMUSG00000004356.8	749	626	652	613	640	585
ENSMUSG00000004359.16	23	23	36	25	23	19
ENSMUSG00000004360.9	2350	1991	2069	1746	2080	2055
ENSMUSG00000004364.14	4208	3426	3666	3256	3420	3594
ENSMUSG00000004366.4	1302	1305	1149	924	936	1006
ENSMUSG00000004371.15	11	6	0	3	3	1
ENSMUSG00000004383.18	4727	3591	3853	3406	3196	3462
ENSMUSG00000004393.10	694	490	535	533	498	589
ENSMUSG00000004394.12	994	854	807	844	786	842
ENSMUSG00000004415.15	224	195	179	161	171	140
ENSMUSG00000004446.12	145	129	119	89	91	113
ENSMUSG00000004451.14	378	338	320	325	417	381
ENSMUSG00000004455.16	2728	2338	2121	2465	2349	2486
ENSMUSG00000004460.17	1074	809	803	749	723	829
ENSMUSG00000004462.7	340	286	290	241	284	283
ENSMUSG00000004473.10	167	118	112	112	95	82
ENSMUSG00000004500.9	458	324	353	352	324	343
ENSMUSG00000004508.6	484	447	490	348	420	386
ENSMUSG00000004530.12	2154	1679	1745	1778	1606	1735
ENSMUSG00000004535.12	3779	3279	3304	3033	3397	3285
ENSMUSG00000004540.7	0	0	1	2	0	0
ENSMUSG00000004542.15	2	2	9	2	4	1
ENSMUSG00000004552.16	2	2	1	3	4	2
ENSMUSG00000004558.15	7867	6416	6234	6088	6189	6805
ENSMUSG00000004561.14	383	339	364	335	308	318
ENSMUSG00000004562.16	461	410	479	401	384	392
ENSMUSG00000004565.15	944	928	851	826	849	919
ENSMUSG00000004567.16	1496	1472	1476	1204	1296	1300
ENSMUSG00000004568.12	1663	1473	1511	1350	1336	1536
ENSMUSG00000004591.16	1455	1170	1254	1115	1128	1192
ENSMUSG00000004609.11	94	85	90	95	108	88
ENSMUSG00000004610.4	148	135	114	111	113	157
ENSMUSG00000004612.9	1	0	0	2	0	0
ENSMUSG00000004626.14	510	457	470	473	497	461
ENSMUSG00000004630.18	49	54	44	45	36	32
ENSMUSG00000004631.15	418	291	330	364	402	405
ENSMUSG00000004633.17	2112	1933	1826	1857	1932	2050
ENSMUSG00000004637.15	403	325	332	355	334	391
ENSMUSG00000004642.13	562	478	467	427	451	506
ENSMUSG00000004651.6	24	11	17	23	13	15
ENSMUSG00000004654.6	0	0	0	0	0	0
ENSMUSG00000004655.5	3	9	6	3	2	1
ENSMUSG00000004661.15	162	150	155	158	159	125
ENSMUSG00000004665.10	120	87	116	96	68	79
ENSMUSG00000004667.18	912	809	772	760	699	776
ENSMUSG00000004668.14	11	3	3	2	1	3
ENSMUSG00000004677.17	1363	1201	1157	1215	1052	1075
ENSMUSG00000004698.10	1142	1114	987	1077	1290	1206
ENSMUSG00000004707.14	5	2	7	2	5	5
ENSMUSG00000004709.14	2	1	0	1	1	1
ENSMUSG00000004730.15	91	72	72	57	60	78
ENSMUSG00000004748.5	894	775	688	746	679	719
ENSMUSG00000004768.14	298	358	311	272	333	319
ENSMUSG00000004771.12	2071	1656	1686	1614	1745	1829
ENSMUSG00000004788.11	303	283	290	258	276	286
ENSMUSG00000004789.10	2289	1841	1960	1731	1753	1908
ENSMUSG00000004791.7	40	27	32	27	24	26
ENSMUSG00000004798.14	3402	3072	3010	2750	3060	3149
ENSMUSG00000004814.10	1	3	5	4	1	3
ENSMUSG00000004815.12	1072	924	890	873	897	866
ENSMUSG00000004821.1	0	0	0	0	0	0
ENSMUSG00000004837.2	45	36	49	43	35	37
ENSMUSG00000004842.18	13	7	18	7	12	6
ENSMUSG00000004843.7	862	744	748	705	704	697
ENSMUSG00000004846.10	496	485	470	493	428	473
ENSMUSG00000004849.14	1113	955	914	894	961	942
ENSMUSG00000004864.13	7	13	5	6	4	4
ENSMUSG00000004865.16	2116	1881	2019	1815	1754	1722
ENSMUSG00000004872.15	8	7	22	7	15	13
ENSMUSG00000004880.11	272	250	256	245	254	263
ENSMUSG00000004885.5	62	43	34	29	14	24
ENSMUSG00000004891.16	132	199	192	105	170	140
ENSMUSG00000004892.13	3058	2396	2209	2322	2064	2216
ENSMUSG00000004894.10	230	171	199	251	237	306
ENSMUSG00000004895.9	920	819	809	854	752	785
ENSMUSG00000004896.16	675	661	670	570	581	625
ENSMUSG00000004897.16	2763	2364	2399	2101	2138	2413
ENSMUSG00000004902.7	874	611	614	690	706	813
ENSMUSG00000004929.12	1208	954	960	907	851	972
ENSMUSG00000004931.11	456	363	376	360	382	391
ENSMUSG00000004933.17	3571	2977	3241	2838	2657	3151
ENSMUSG00000004934.14	466	410	380	386	396	408
ENSMUSG00000004936.8	3996	3236	3292	3451	3424	3517
ENSMUSG00000004937.6	1841	1709	1487	1620	1604	1636
ENSMUSG00000004939.7	7	8	14	9	14	11
ENSMUSG00000004945.15	563	409	443	457	437	475
ENSMUSG00000004947.15	119	126	130	124	105	123
ENSMUSG00000004948.12	0	0	0	0	0	0
ENSMUSG00000004951.10	84	58	46	77	49	58
ENSMUSG00000004952.13	51	48	58	37	56	66
ENSMUSG00000004961.7	3048	2722	2750	2414	2286	2565
ENSMUSG00000004980.16	2461	2403	2662	2161	3200	2481
ENSMUSG00000004988.9	13	12	22	10	14	16
ENSMUSG00000004994.12	288	187	201	195	222	208
ENSMUSG00000004996.9	255	224	212	221	188	231
ENSMUSG00000005034.15	17921	15541	15274	15373	15528	15730
ENSMUSG00000005043.13	117	85	119	82	73	103
ENSMUSG00000005045.16	5753	5746	5960	5080	6373	5645
ENSMUSG00000005054.7	177	161	139	187	169	166
ENSMUSG00000005057.13	148	190	167	130	143	144
ENSMUSG00000005069.12	983	705	776	812	666	728
ENSMUSG00000005078.16	744	566	538	540	605	531
ENSMUSG00000005087.17	93	92	86	46	60	73
ENSMUSG00000005089.15	101861	87959	87419	78670	88177	85110
ENSMUSG00000005102.13	700	650	627	678	643	584
ENSMUSG00000005103.12	4128	3343	3538	3288	3240	3410
ENSMUSG00000005107.13	13	7	11	14	14	12
ENSMUSG00000005124.10	123	117	138	154	144	170
ENSMUSG00000005125.13	1329	1269	1147	1312	1254	1355
ENSMUSG00000005131.4	15	12	5	2	6	14
ENSMUSG00000005142.10	933	807	891	811	771	827
ENSMUSG00000005148.8	328	313	288	356	339	337
ENSMUSG00000005150.16	225	182	194	175	195	192
ENSMUSG00000005161.15	2986	2213	2434	2218	2086	2278
ENSMUSG00000005198.15	825	776	899	559	1041	804
ENSMUSG00000005202.2	0	0	0	1	0	0
ENSMUSG00000005204.12	1144	1010	970	938	917	887
ENSMUSG00000005220.10	7	4	12	3	11	6
ENSMUSG00000005225.15	436	431	529	401	493	469
ENSMUSG00000005232.11	0	0	0	0	1	0
ENSMUSG00000005233.16	15	10	15	15	15	8
ENSMUSG00000005237.14	58	46	65	47	35	32
ENSMUSG00000005251.15	10	9	8	9	13	17
ENSMUSG00000005262.13	1073	905	924	923	874	961
ENSMUSG00000005267.13	557	544	549	456	531	526
ENSMUSG00000005268.20	50	57	79	65	74	75
ENSMUSG00000005299.6	1535	1362	1321	1234	1407	1329
ENSMUSG00000005312.15	4275	3598	3372	3792	3566	3601
ENSMUSG00000005320.9	1	0	0	1	0	0
ENSMUSG00000005338.13	8268	7690	7382	6650	6925	7183
ENSMUSG00000005339.10	0	0	0	0	0	0
ENSMUSG00000005354.16	321	438	311	343	384	391
ENSMUSG00000005355.9	0	0	0	0	0	0
ENSMUSG00000005357.9	101	95	76	79	76	93
ENSMUSG00000005360.14	13327	10934	10722	9705	10300	10550
ENSMUSG00000005362.14	1814	1393	1354	1360	1411	1393
ENSMUSG00000005364.11	77	86	126	75	102	84
ENSMUSG00000005370.4	623	558	575	573	631	542
ENSMUSG00000005371.15	2514	2378	2338	2014	2662	2408
ENSMUSG00000005373.13	34	23	20	28	23	30
ENSMUSG00000005374.13	617	575	629	522	555	581
ENSMUSG00000005378.17	436	395	303	335	315	290
ENSMUSG00000005397.8	240	240	223	227	129	186
ENSMUSG00000005410.6	118	84	111	102	98	90
ENSMUSG00000005413.8	53	47	31	22	33	40
ENSMUSG00000005417.17	11727	9757	9660	9220	9233	9013
ENSMUSG00000005442.13	3156	2883	2745	2679	2717	2663
ENSMUSG00000005447.12	90	62	61	74	50	46
ENSMUSG00000005465.9	4	6	6	3	2	2
ENSMUSG00000005469.10	3290	2932	2741	2693	2617	2744
ENSMUSG00000005470.8	12	10	9	6	6	9
ENSMUSG00000005474.9	0	0	0	0	0	0
ENSMUSG00000005481.18	267	175	222	218	181	204
ENSMUSG00000005483.10	1069	954	862	765	991	852
ENSMUSG00000005493.15	61	77	62	81	83	86
ENSMUSG00000005501.14	789	659	742	636	703	696
ENSMUSG00000005503.8	0	0	0	0	0	0
ENSMUSG00000005505.12	303	216	235	234	199	227
ENSMUSG00000005506.16	2570	2182	2320	1992	2186	2078
ENSMUSG00000005510.9	610	464	523	511	461	569
ENSMUSG00000005514.14	967	905	769	804	853	892
ENSMUSG00000005533.10	2770	2621	2625	2589	2759	2603
ENSMUSG00000005534.10	1822	1631	1836	1551	1638	1716
ENSMUSG00000005540.10	24	14	23	17	13	15
ENSMUSG00000005547.14	0	0	0	0	0	0
ENSMUSG00000005553.14	12	6	6	4	8	7
ENSMUSG00000005566.14	2403	2014	1967	2090	1822	2047
ENSMUSG00000005575.16	2465	2039	1965	2154	1996	2084
ENSMUSG00000005580.11	2752	2304	2442	2449	2251	2546
ENSMUSG00000005583.16	28784	26053	28069	22835	25895	24066
ENSMUSG00000005609.16	1538	1271	1319	1217	1283	1283
ENSMUSG00000005610.17	8926	7707	7609	7118	8204	7673
ENSMUSG00000005611.15	57	77	47	43	37	31
ENSMUSG00000005615.15	957	848	865	875	834	923
ENSMUSG00000005621.11	832	879	872	743	814	861
ENSMUSG00000005625.15	1876	1580	1558	1527	1434	1679
ENSMUSG00000005628.12	5	9	7	6	5	4
ENSMUSG00000005640.11	14	6	23	12	20	15
ENSMUSG00000005649.17	6	3	11	2	4	2
ENSMUSG00000005656.9	793	613	612	602	562	678
ENSMUSG00000005667.8	94	70	81	64	65	79
ENSMUSG00000005672.12	730	688	666	694	949	786
ENSMUSG00000005674.9	975	634	682	688	529	696
ENSMUSG00000005677.14	14	16	9	7	12	13
ENSMUSG00000005681.12	2	7	11	3	4	4
ENSMUSG00000005682.9	513	456	509	452	464	479
ENSMUSG00000005683.8	3793	3053	3044	2903	3187	3199
ENSMUSG00000005686.17	360	319	299	271	247	274
ENSMUSG00000005687.14	814	660	742	710	737	738
ENSMUSG00000005696.11	17	15	27	8	16	10
ENSMUSG00000005698.15	1309	1257	1178	1137	1337	1217
ENSMUSG00000005699.16	286	247	231	274	246	245
ENSMUSG00000005705.10	10	6	2	2	10	1
ENSMUSG00000005716.16	629	565	503	679	691	793
ENSMUSG00000005718.8	57	54	57	45	64	64
ENSMUSG00000005732.14	648	536	579	471	494	530
ENSMUSG00000005763.15	3	2	2	2	7	4
ENSMUSG00000005774.12	626	527	572	540	528	552
ENSMUSG00000005779.12	1543	1085	1205	1178	1000	1246
ENSMUSG00000005800.3	0	1	0	1	0	0
ENSMUSG00000005802.12	1549	1251	1290	1204	1228	1253
ENSMUSG00000005803.14	61	49	39	39	35	51
ENSMUSG00000005804.14	435	310	340	293	338	304
ENSMUSG00000005813.12	851	699	771	732	782	791
ENSMUSG00000005823.9	534	406	380	404	348	381
ENSMUSG00000005824.7	0	0	0	0	1	0
ENSMUSG00000005836.10	2	3	0	2	0	0
ENSMUSG00000005846.12	1064	853	777	782	782	807
ENSMUSG00000005864.7	4	10	6	8	8	9
ENSMUSG00000005871.15	14182	13746	14646	10789	13545	12039
ENSMUSG00000005873.6	5222	4251	4396	4163	4438	4570
ENSMUSG00000005881.13	955	859	840	771	789	810
ENSMUSG00000005882.18	938	744	755	802	701	810
ENSMUSG00000005883.15	14	14	11	10	4	6
ENSMUSG00000005886.14	4253	3870	3848	3817	3984	3943
ENSMUSG00000005891.7	0	0	0	0	0	0
ENSMUSG00000005892.4	10	11	7	2	4	6
ENSMUSG00000005893.14	3696	3381	3425	3099	3647	3543
ENSMUSG00000005897.14	187	178	169	191	177	196
ENSMUSG00000005899.14	1629	1468	1460	1265	1320	1342
ENSMUSG00000005907.14	650	603	578	515	608	515
ENSMUSG00000005917.15	62	50	55	48	57	40
ENSMUSG00000005936.19	1325	1090	1210	1141	1187	1191
ENSMUSG00000005947.11	4	4	4	1	1	2
ENSMUSG00000005949.9	429	323	424	346	346	353
ENSMUSG00000005950.14	12	6	13	2	2	1
ENSMUSG00000005951.13	65	56	49	40	37	52
ENSMUSG00000005952.15	2	0	2	0	3	1
ENSMUSG00000005958.15	352	398	362	373	412	390
ENSMUSG00000005968.14	18	19	12	27	28	28
ENSMUSG00000005973.6	391	380	353	247	277	271
ENSMUSG00000005980.15	105	98	92	93	91	95
ENSMUSG00000005981.11	1193	1049	1001	957	968	1008
ENSMUSG00000005982.13	1165	1093	1055	892	1045	1103
ENSMUSG00000005983.15	84	76	91	115	82	70
ENSMUSG00000005986.16	1032	800	833	788	712	783
ENSMUSG00000005994.14	1	0	0	0	0	1
ENSMUSG00000006005.18	4612	4259	4143	3585	4320	4275
ENSMUSG00000006007.14	0	0	0	2	0	0
ENSMUSG00000006010.14	1353	1047	1001	985	994	1142
ENSMUSG00000006014.16	186	192	189	111	105	105
ENSMUSG00000006019.15	286	228	198	207	193	202
ENSMUSG00000006021.5	297	236	250	211	229	234
ENSMUSG00000006024.13	4026	3802	3660	3230	3153	3579
ENSMUSG00000006050.12	586	424	460	405	345	458
ENSMUSG00000006056.13	1	0	1	0	2	1
ENSMUSG00000006057.15	1684	1357	1364	1336	1345	1441
ENSMUSG00000006058.10	447	399	399	399	371	386
ENSMUSG00000006095.12	793	632	577	670	580	610
ENSMUSG00000006127.9	1076	883	966	876	811	845
ENSMUSG00000006134.4	863	940	812	747	1039	898
ENSMUSG00000006143.12	0	0	0	0	0	0
ENSMUSG00000006154.13	202	301	119	151	138	100
ENSMUSG00000006169.19	995	888	906	844	931	840
ENSMUSG00000006179.9	6	1	5	2	0	3
ENSMUSG00000006191.17	355	320	305	297	326	325
ENSMUSG00000006200.3	0	0	0	0	0	0
ENSMUSG00000006204.6	0	2	2	1	2	1
ENSMUSG00000006205.13	2577	1963	1663	1746	1488	1743
ENSMUSG00000006215.12	923	701	714	813	666	747
ENSMUSG00000006216.10	0	2	2	0	1	0
ENSMUSG00000006218.4	21	16	11	14	18	15
ENSMUSG00000006219.12	108	103	132	111	138	88
ENSMUSG00000006221.7	3	4	4	3	1	3
ENSMUSG00000006235.6	50	46	39	53	36	65
ENSMUSG00000006241.16	172	118	159	154	129	128
ENSMUSG00000006262.15	646	550	610	524	615	548
ENSMUSG00000006269.7	5	6	5	5	5	3
ENSMUSG00000006270.7	1	3	1	2	0	4
ENSMUSG00000006273.14	7518	6408	6168	6035	6773	6730
ENSMUSG00000006276.10	1428	1375	1359	1174	1306	1392
ENSMUSG00000006281.8	125	117	112	95	98	124
ENSMUSG00000006288.8	638	515	544	502	441	476
ENSMUSG00000006289.14	355	341	335	286	279	300
ENSMUSG00000006299.13	1871	1494	1442	1337	1375	1454
ENSMUSG00000006301.17	710	650	678	662	667	710
ENSMUSG00000006304.14	2788	2512	2354	2112	2166	2065
ENSMUSG00000006307.16	1100	1047	1073	923	1136	1046
ENSMUSG00000006310.10	34	28	24	16	32	31
ENSMUSG00000006311.8	0	0	0	0	0	0
ENSMUSG00000006313.5	6	7	6	4	8	3
ENSMUSG00000006315.9	501	311	318	413	332	370
ENSMUSG00000006333.14	1923	1442	1451	1371	1373	1599
ENSMUSG00000006335.16	377	306	289	263	264	250
ENSMUSG00000006342.15	118	145	104	137	136	129
ENSMUSG00000006344.17	51	38	39	39	29	30
ENSMUSG00000006345.10	25	13	23	26	25	23
ENSMUSG00000006356.10	802	833	709	566	630	670
ENSMUSG00000006360.11	29	28	25	29	23	34
ENSMUSG00000006362.16	218	240	237	230	251	198
ENSMUSG00000006369.14	210	200	215	170	93	127
ENSMUSG00000006373.10	4602	3685	3563	3541	3407	3442
ENSMUSG00000006378.15	114	76	70	94	65	76
ENSMUSG00000006386.15	178	165	156	190	186	189
ENSMUSG00000006389.13	7	10	13	3	6	3
ENSMUSG00000006390.15	156	138	136	164	153	178
ENSMUSG00000006392.16	484	391	417	323	351	411
ENSMUSG00000006395.16	114	101	99	104	89	112
ENSMUSG00000006398.15	21	21	18	25	10	20
ENSMUSG00000006403.13	251	187	204	252	269	244
ENSMUSG00000006411.12	50	24	29	32	39	34
ENSMUSG00000006412.10	482	503	451	394	560	410
ENSMUSG00000006418.17	921	846	804	806	767	832
ENSMUSG00000006423.15	1707	1325	1515	1221	1369	1337
ENSMUSG00000006435.16	2826	2295	2096	2378	2091	2298
ENSMUSG00000006442.10	221	219	184	193	246	178
ENSMUSG00000006445.3	29	27	39	28	10	22
ENSMUSG00000006456.10	360	320	277	355	364	330
ENSMUSG00000006457.4	19	19	25	11	13	13
ENSMUSG00000006463.13	358	346	335	310	330	319
ENSMUSG00000006464.9	1435	1159	1271	1065	1049	1109
ENSMUSG00000006469.13	1	1	1	2	3	0
ENSMUSG00000006471.18	512	393	471	429	433	414
ENSMUSG00000006476.19	9735	7744	7824	7492	6806	7631
